Date,iata,snow_precip_cm
2015-01-22,SJT,2.5
2015-01-22,SJU,0.4
2015-01-22,SLC,0
2015-01-22,SMF,0
2015-01-22,SMX,1.5
2015-01-22,SNA,1.7
2015-01-22,SPI,4.7
2015-01-22,SPS,0.4
2015-01-22,SRQ,0
2015-01-22,STC,0
2015-01-22,STL,0.1
2015-01-22,STT,0
2015-01-22,STX,0
2015-01-22,SUN,0.8
2015-01-22,SUX,0
2015-01-22,SWF,3.8
2015-01-22,SYR,2.6
2015-01-22,TLH,2.6
2015-01-22,TOL,1.8
2015-01-22,TPA,4.7
2015-01-22,TRI,0
2015-01-22,TTN,1.8
2015-01-22,TUL,0
2015-01-22,TUS,1.5
2015-01-22,TVC,5.8
2015-01-22,TWF,0
2015-01-22,TXK,3.5
2015-01-22,TYR,3
2015-01-22,TYS,3.7
2015-01-22,UST,0
2015-01-22,VEL,0
2015-01-22,VLD,0
2015-01-22,VPS,7.5
2015-01-22,WRG,0
2015-01-22,WYS,2.6
2015-01-22,XNA,0
2015-01-22,YAK,0
2015-01-22,YUM,0
2015-01-23,ABE,4
2015-01-23,ABI,0.3
2015-01-23,ABQ,0
2015-01-23,ABR,0.2
2015-01-23,ABY,0
2015-01-23,ACK,0
2015-01-23,ACT,0
2015-01-23,ACV,9.7
2015-01-23,ACY,0
2015-01-23,ADK,0.8
2015-01-23,ADQ,0
2015-01-23,AEX,4.5
2015-01-23,AGS,0.2
2015-01-23,AKN,8.3
2015-01-23,ALB,4.5
2015-01-23,ALO,0
2015-01-23,AMA,3.3
2015-01-23,ANC,8.9
2015-01-23,APN,1.6
2015-01-23,ASE,0
2015-01-23,ATL,0
2015-01-23,ATW,0
2015-01-23,AUS,1.4
2015-01-23,AVL,4.1
2015-01-23,AVP,3.3
2015-01-23,AZO,0
2015-01-23,BDL,1.7
2015-01-23,BET,0
2015-01-23,BFL,0
2015-01-23,BGM,0
2015-01-23,BGR,0.8
2015-01-23,BHM,4.5
2015-01-23,BIL,0
2015-01-23,BIS,5
2015-01-23,BJI,4.2
2015-01-23,BLI,0
2015-01-23,BMI,0
2015-01-23,BNA,0
2015-01-23,BOI,2.5
2015-01-23,BOS,0
2015-01-23,BPT,6.3
2015-01-23,BQK,0
2015-01-23,BQN,2.5
2015-01-23,BRD,0
2015-01-23,BRO,0
2015-01-23,BRW,0
2015-01-23,BTM,8.5
2015-01-23,BTR,2.2
2015-01-23,BTV,0
2015-01-23,BUF,6.5
2015-01-23,BUR,6.7
2015-01-23,BWI,0
2015-01-23,BZN,0
2015-01-23,CAE,0.2
2015-01-23,CAK,0
2015-01-23,CDC,5.4
2015-01-23,CDV,4.9
2015-01-23,CEC,0
2015-01-23,CHA,0
2015-01-23,CHO,0
2015-01-23,CHS,1.7
2015-01-23,CID,1.3
2015-01-23,CIU,0
2015-01-23,CLD,8.6
2015-01-23,CLE,0
2015-01-23,CLL,0
2015-01-23,CLT,0
2015-01-23,CMH,2.5
2015-01-23,CMI,0.1
2015-01-23,CMX,2.4
2015-01-23,CNY,0
2015-01-23,COD,7.4
2015-01-23,COS,0.9
2015-01-23,COU,0
2015-01-23,CPR,0
2015-01-23,CRP,4.3
2015-01-23,CRW,0
2015-01-23,CSG,3.7
2015-01-23,CVG,0
2015-01-23,CWA,0
2015-01-23,DAB,0
2015-01-23,DAL,2.8
2015-01-23,DAY,0
2015-01-23,DBQ,2.4
2015-01-23,DCA,6.8
2015-01-23,DEN,1.1
2015-01-23,DFW,0
2015-01-23,DHN,0
2015-01-23,DIK,0.2
2015-01-23,DLG,0
2015-01-23,DLH,5
2015-01-23,DRO,0
2015-01-23,DSM,0
2015-01-23,DTW,0
2015-01-23,DVL,0
2015-01-23,EAU,0
2015-01-23,ECP,0
2015-01-23,EGE,0
2015-01-23,EKO,1.7
2015-01-23,ELM,0
2015-01-23,ELP,0
2015-01-23,ERI,3.2
2015-01-23,ESC,0
2015-01-23,EUG,0
2015-01-23,EVV,3.4
2015-01-23,EWN,0
2015-01-23,EWR,2.6
2015-01-23,EYW,1.5
2015-01-23,FAI,0
2015-01-23,FAR,0.1
2015-01-23,FAT,0
2015-01-23,FAY,0
2015-01-23,FCA,0
2015-01-23,FLG,0
2015-01-23,FLL,0
2015-01-23,FNT,0
2015-01-23,FSD,1.5
2015-01-23,FSM,2.4
2015-01-23,FWA,1
2015-01-23,GCC,3.6
2015-01-23,GCK,0
2015-01-23,GEG,1.4
2015-01-23,GFK,0
2015-01-23,GGG,0
2015-01-23,GJT,0
2015-01-23,GNV,6.2
2015-01-23,GPT,1.7
2015-01-23,GRB,0
2015-01-23,GRI,0
2015-01-23,GRK,0
2015-01-23,GRR,0
2015-01-23,GSO,0.4
2015-01-23,GSP,1.7
2015-01-23,GST,0
2015-01-23,GTF,2.7
2015-01-23,GTR,3
2015-01-23,GUC,0
2015-01-23,GUM,0
2015-01-23,HDN,0
2015-01-23,HIB,3.8
2015-01-23,HLN,1.9
2015-01-23,HNL,2
2015-01-23,HOB,3.4
2015-01-23,HOU,0
2015-01-23,HPN,4.6
2015-01-23,HRL,0.9
2015-01-23,HSV,0
2015-01-23,HYA,1.6
2015-01-23,HYS,4.6
2015-01-23,IAD,3.9
2015-01-23,IAG,0
2015-01-23,IAH,0.8
2015-01-23,ICT,0
2015-01-23,IDA,1.1
2015-01-23,ILG,0.5
2015-01-23,ILM,0
2015-01-23,IMT,0
2015-01-23,IND,0
2015-01-23,INL,0
2015-01-23,ISN,1.9
2015-01-23,ISP,0
2015-01-23,ITH,0
2015-01-23,ITO,0
2015-01-23,JAC,0
2015-01-23,JAN,0
2015-01-23,JAX,2.2
2015-01-23,JFK,3.4
2015-01-23,JLN,0
2015-01-23,JMS,1.6
2015-01-23,JNU,0
2015-01-23,KOA,0.7
2015-01-23,KTN,0.2
2015-01-23,LAN,0
2015-01-23,LAR,0
2015-01-23,LAS,4.2
2015-01-23,LAW,0
2015-01-23,LAX,5
2015-01-23,LBB,0
2015-01-23,LBE,0.9
2015-01-23,LCH,0
2015-01-23,LEX,0
2015-01-23,LFT,9.4
2015-01-23,LGA,5.5
2015-01-23,LGB,0.8
2015-01-23,LIH,0
2015-01-23,LIT,0
2015-01-23,LNK,0
2015-01-23,LRD,0
2015-01-23,LSE,1.5
2015-01-23,LWS,0
2015-01-23,MAF,0
2015-01-23,MBS,0
2015-01-23,MCI,0
2015-01-23,MCO,0
2015-01-23,MDT,8.7
2015-01-23,MDW,1.4
2015-01-23,MEI,3.2
2015-01-23,MEM,2.8
2015-01-23,MFE,0
2015-01-23,MFR,0
2015-01-23,MGM,2.9
2015-01-23,MHK,7.8
2015-01-23,MHT,1.8
2015-01-23,MIA,8.1
2015-01-23,MKE,0
2015-01-23,MKG,0
2015-01-23,MLB,10.4
2015-01-23,MLI,3.8
2015-01-23,MLU,0.9
2015-01-23,MMH,0
2015-01-23,MOB,1.3
2015-01-23,MOT,0
2015-01-23,MQT,8.6
2015-01-23,MRY,0.9
2015-01-23,MSN,0
2015-01-23,MSO,2
2015-01-23,MSP,4.6
2015-01-23,MSY,4.9
2015-01-23,MTJ,0
2015-01-23,MVY,0
2015-01-23,MYR,8.2
2015-01-23,OAJ,8.2
2015-01-23,OAK,0
2015-01-23,OGG,0
2015-01-23,OKC,0
2015-01-23,OMA,0
2015-01-23,OME,1.6
2015-01-23,ONT,0.3
2015-01-23,ORD,0
2015-01-23,ORF,0
2015-01-23,ORH,0
2015-01-23,OTH,4.3
2015-01-23,OTZ,3.8
2015-01-23,PAH,4.5
2015-01-23,PBG,0
2015-01-23,PBI,1.1
2015-01-23,PDX,0
2015-01-23,PHF,9.4
2015-01-23,PHL,0
2015-01-23,PHX,8.8
2015-01-23,PIA,0
2015-01-23,PIB,0.8
2015-01-23,PIH,0
2015-01-23,PIT,4.5
2015-01-23,PLN,0
2015-01-23,PNS,0
2015-01-23,PPG,0
2015-01-23,PSC,0
2015-01-23,PSE,0
2015-01-23,PSG,2.9
2015-01-23,PSP,0
2015-01-23,PUB,5.3
2015-01-23,PVD,0
2015-01-23,PWM,0
2015-01-23,RAP,3.7
2015-01-23,RDD,0.1
2015-01-23,RDM,0
2015-01-23,RDU,0
2015-01-23,RHI,1.4
2015-01-23,RIC,0.3
2015-01-23,RKS,0
2015-01-23,RNO,2.9
2015-01-23,ROA,0
2015-01-23,ROC,0
2015-01-23,ROW,1.3
2015-01-23,RST,0
2015-01-23,RSW,0
2015-01-23,SAF,6.7
2015-01-23,SAN,7
2015-01-23,SAT,9.7
2015-01-23,SAV,0
2015-01-23,SBA,0
2015-01-23,SBN,0
2015-01-23,SBP,0
2015-01-23,SCC,0
2015-01-23,SCE,7.8
2015-01-23,SDF,0
2015-01-23,SEA,3.7
2015-01-23,SFO,8.6
2015-01-23,SGF,0
2015-01-23,SGU,0
2015-01-23,SHV,5.6
2015-01-23,SIT,0
2015-01-23,SJC,0
2015-01-23,SJT,0
2015-01-23,SJU,0
2015-01-23,SLC,0.5
2015-01-23,SMF,5.6
2015-01-23,SMX,1.4
2015-01-23,SNA,0
2015-01-23,SPI,0
2015-01-23,SPS,0
2015-01-23,SRQ,6.3
2015-01-23,STC,0
2015-01-23,STL,0
2015-01-23,STT,2.1
2015-01-23,STX,0
2015-01-23,SUN,0
2015-01-23,SUX,3.4
2015-01-23,SWF,0
2015-01-23,SYR,3.8
2015-01-23,TLH,1.1
2015-01-23,TOL,4.6
2015-01-23,TPA,11.2
2015-01-23,TRI,3
2015-01-23,TTN,0
2015-01-23,TUL,0
2015-01-23,TUS,1.5
2015-01-23,TVC,-0
2015-01-23,TWF,1.6
2015-01-23,TXK,4.3
2015-01-23,TYR,0
2015-01-23,TYS,0
2015-01-23,UST,0
2015-01-23,VEL,0.9
2015-01-23,VLD,0.8
2015-01-23,VPS,4.2
2015-01-23,WRG,1.1
2015-01-23,WYS,10.1
2015-01-23,XNA,4.6
2015-01-23,YAK,0
2015-01-23,YUM,2.8
2015-01-24,ABE,0
2015-01-24,ABI,0
2015-01-24,ABQ,0
2015-01-24,ABR,0
2015-01-24,ABY,0
2015-01-24,ACK,0
2015-01-24,ACT,3.5
2015-01-24,ACV,1.3
2015-01-24,ACY,0
2015-01-24,ADK,0
2015-01-24,ADQ,1.9
2015-01-24,AEX,3.3
2015-01-24,AGS,0
2015-01-24,AKN,7.8
2015-01-24,ALB,8.7
2015-01-24,ALO,1.2
2015-01-24,AMA,0
2015-01-24,ANC,1.7
2015-01-24,APN,0
2015-01-24,ASE,0
2015-01-24,ATL,0
2015-01-24,ATW,0
2015-01-24,AUS,0
2015-01-24,AVL,7.3
2015-01-24,AVP,0
2015-01-24,AZO,0
2015-01-24,BDL,1
2015-01-24,BET,1.1
2015-01-24,BFL,1.7
2015-01-24,BGM,6.7
2015-01-24,BGR,0
2015-01-24,BHM,0
2015-01-24,BIL,3.4
2015-01-24,BIS,1.8
2015-01-24,BJI,1.1
2015-01-24,BLI,0.4
2015-01-24,BMI,0
2015-01-24,BNA,0
2015-01-24,BOI,5.4
2015-01-24,BOS,0
2015-01-24,BPT,0
2015-01-24,BQK,0
2015-01-24,BQN,10.6
2015-01-24,BRD,0
2015-01-24,BRO,1
2015-01-24,BRW,7.8
2015-01-24,BTM,6.8
2015-01-24,BTR,9.3
2015-01-24,BTV,0
2015-01-24,BUF,5.9
2015-01-24,BUR,3.1
2015-01-24,BWI,0
2015-01-24,BZN,0
2015-01-24,CAE,2.2
2015-01-24,CAK,9.3
2015-01-24,CDC,3.2
2015-01-24,CDV,0
2015-01-24,CEC,1.4
2015-01-24,CHA,2.8
2015-01-24,CHO,6.2
2015-01-24,CHS,0
2015-01-24,CID,0
2015-01-24,CIU,0
2015-01-24,CLD,4.6
2015-01-24,CLE,9
2015-01-24,CLL,0
2015-01-24,CLT,6.8
2015-01-24,CMH,0
2015-01-24,CMI,0
2015-01-24,CMX,0
2015-01-24,CNY,0
2015-01-24,COD,7.5
2015-01-24,COS,4.5
2015-01-24,COU,0
2015-01-24,CPR,0
2015-01-24,CRP,4.6
2015-01-24,CRW,0
2015-01-24,CSG,0
2015-01-24,CVG,2.8
2015-01-24,CWA,0
2015-01-24,DAB,0
2015-01-24,DAL,10.2
2015-01-24,DAY,4.5
2015-01-24,DBQ,6
2015-01-24,DCA,1.1
2015-01-24,DEN,0.7
2015-01-24,DFW,9.4
2015-01-24,DHN,5.6
2015-01-24,DIK,9.6
2015-01-24,DLG,0.5
2015-01-24,DLH,0
2015-01-24,DRO,6.8
2015-01-24,DSM,-0
2015-01-24,DTW,0
2015-01-24,DVL,0
2015-01-24,EAU,6.6
2015-01-24,ECP,0
2015-01-24,EGE,10.6
2015-01-24,EKO,12.9
2015-01-24,ELM,0
2015-01-24,ELP,4.5
2015-01-24,ERI,9.7
2015-01-24,ESC,2.9
2015-01-24,EUG,6.1
2015-01-24,EVV,3.3
2015-01-24,EWN,0.2
2015-01-24,EWR,0
2015-01-24,EYW,0
2015-01-24,FAI,5.8
2015-01-24,FAR,1.8
2015-01-24,FAT,0.7
2015-01-24,FAY,0
2015-01-24,FCA,0
2015-01-24,FLG,0
2015-01-24,FLL,5.9
2015-01-24,FNT,0
2015-01-24,FSD,0.3
2015-01-24,FSM,0
2015-01-24,FWA,0
2015-01-24,GCC,2
2015-01-24,GCK,0.7
2015-01-24,GEG,0
2015-01-24,GFK,0
2015-01-24,GGG,0
2015-01-24,GJT,15.1
2015-01-24,GNV,0
2015-01-24,GPT,0
2015-01-24,GRB,0.1
2015-01-24,GRI,0
2015-01-24,GRK,0
2015-01-24,GRR,10.1
2015-01-24,GSO,4.3
2015-01-24,GSP,5.4
2015-01-24,GST,0
2015-01-24,GTF,0.3
2015-01-24,GTR,0
2015-01-24,GUC,0
2015-01-24,GUM,0
2015-01-24,HDN,0
2015-01-24,HIB,4.5
2015-01-24,HLN,4
2015-01-24,HNL,0
2015-01-24,HOB,6.8
2015-01-24,HOU,0
2015-01-24,HPN,0
2015-01-24,HRL,5.5
2015-01-24,HSV,2.7
2015-01-24,HYA,1.7
2015-01-24,HYS,0
2015-01-24,IAD,0
2015-01-24,IAG,0.5
2015-01-24,IAH,0
2015-01-24,ICT,2
2015-01-24,IDA,0
2015-01-24,ILG,0.7
2015-01-24,ILM,10
2015-01-24,IMT,0.4
2015-01-24,IND,0
2015-01-24,INL,1.6
2015-01-24,ISN,0.2
2015-01-24,ISP,2
2015-01-24,ITH,2.2
2015-01-24,ITO,1.1
2015-01-24,JAC,11.2
2015-01-24,JAN,0
2015-01-24,JAX,7.4
2015-01-24,JFK,0
2015-01-24,JLN,6.2
2015-01-24,JMS,1.3
2015-01-24,JNU,0
2015-01-24,KOA,0
2015-01-24,KTN,4.6
2015-01-24,LAN,2.7
2015-01-24,LAR,0
2015-01-24,LAS,0
2015-01-24,LAW,0
2015-01-24,LAX,0
2015-01-24,LBB,0
2015-01-24,LBE,0
2015-01-24,LCH,0
2015-01-24,LEX,7
2015-01-24,LFT,0
2015-01-24,LGA,0
2015-01-24,LGB,0.1
2015-01-24,LIH,7.3
2015-01-24,LIT,10.6
2015-01-24,LNK,0
2015-01-24,LRD,7.6
2015-01-24,LSE,4.1
2015-01-24,LWS,0
2015-01-24,MAF,1.3
2015-01-24,MBS,4.3
2015-01-24,MCI,9.8
2015-01-24,MCO,3.5
2015-01-24,MDT,0
2015-01-24,MDW,6.7
2015-01-24,MEI,0
2015-01-24,MEM,0
2015-01-24,MFE,0
2015-01-24,MFR,0
2015-01-24,MGM,1.7
2015-01-24,MHK,0
2015-01-24,MHT,0
2015-01-24,MIA,3.3
2015-01-24,MKE,0
2015-01-24,MKG,0
2015-01-24,MLB,5.4
2015-01-24,MLI,0
2015-01-24,MLU,1.6
2015-01-24,MMH,4.7
2015-01-24,MOB,0
2015-01-24,MOT,0.6
2015-01-24,MQT,0
2015-01-24,MRY,0
2015-01-24,MSN,0
2015-01-24,MSO,1.6
2015-01-24,MSP,4.5
2015-01-24,MSY,0.3
2015-01-24,MTJ,0
2015-01-24,MVY,0
2015-01-24,MYR,2.9
2015-01-24,OAJ,0.1
2015-01-24,OAK,0
2015-01-24,OGG,0
2015-01-24,OKC,0
2015-01-24,OMA,0
2015-01-24,OME,0
2015-01-24,ONT,2.4
2015-01-24,ORD,0
2015-01-24,ORF,0
2015-01-24,ORH,0.5
2015-01-24,OTH,0
2015-01-24,OTZ,8.7
2015-01-24,PAH,4.1
2015-01-24,PBG,0
2015-01-24,PBI,3.6
2015-01-24,PDX,1.9
2015-01-24,PHF,0
2015-01-24,PHL,0
2015-01-24,PHX,0
2015-01-24,PIA,0
2015-01-24,PIB,0
2015-01-24,PIH,0
2015-01-24,PIT,0
2015-01-24,PLN,0
2015-01-24,PNS,0.9
2015-01-24,PPG,6.4
2015-01-24,PSC,2.9
2015-01-24,PSE,1.1
2015-01-24,PSG,5.1
2015-01-24,PSP,0
2015-01-24,PUB,9.3
2015-01-24,PVD,0
2015-01-24,PWM,0
2015-01-24,RAP,0
2015-01-24,RDD,4.4
2015-01-24,RDM,9.4
2015-01-24,RDU,0
2015-01-24,RHI,0
2015-01-24,RIC,0
2015-01-24,RKS,12.3
2015-01-24,RNO,0
2015-01-24,ROA,0
2015-01-24,ROC,0
2015-01-24,ROW,0
2015-01-24,RST,5.3
2015-01-24,RSW,2.2
2015-01-24,SAF,0
2015-01-24,SAN,2
2015-01-24,SAT,0
2015-01-24,SAV,0
2015-01-24,SBA,0
2015-01-24,SBN,0
2015-01-24,SBP,1.7
2015-01-24,SCC,0
2015-01-24,SCE,0
2015-01-24,SDF,0.7
2015-01-24,SEA,0
2015-01-24,SFO,0
2015-01-24,SGF,0.3
2015-01-24,SGU,0
2015-01-24,SHV,7
2015-01-24,SIT,0
2015-01-24,SJC,0
2015-01-24,SJT,0
2015-01-24,SJU,2.4
2015-01-24,SLC,0
2015-01-24,SMF,0
2015-01-24,SMX,0
2015-01-24,SNA,0
2015-01-24,SPI,0
2015-01-24,SPS,1
2015-01-24,SRQ,0
2015-01-24,STC,0
2015-01-24,STL,2
2015-01-24,STT,2
2015-01-24,STX,0
2015-01-24,SUN,0.6
2015-01-24,SUX,0
2015-01-24,SWF,0
2015-01-24,SYR,0.4
2015-01-24,TLH,0
2015-01-24,TOL,11.5
2015-01-24,TPA,2.3
2015-01-24,TRI,0
2015-01-24,TTN,0
2015-01-24,TUL,4.2
2015-01-24,TUS,0
2015-01-24,TVC,0
2015-01-24,TWF,5.4
2015-01-24,TXK,8.6
2015-01-24,TYR,0.1
2015-01-24,TYS,0
2015-01-24,UST,0
2015-01-24,VEL,0
2015-01-24,VLD,0
2015-01-24,VPS,1.6
2015-01-24,WRG,1.6
2015-01-24,WYS,0
2015-01-24,XNA,0
2015-01-24,YAK,1.5
2015-01-24,YUM,0.9
2015-01-25,ABE,0
2015-01-25,ABI,0
2015-01-25,ABQ,4.6
2015-01-25,ABR,0
2015-01-25,ABY,3.6
2015-01-25,ACK,3.7
2015-01-25,ACT,2.6
2015-01-25,ACV,3.7
2015-01-25,ACY,0
2015-01-25,ADK,0
2015-01-25,ADQ,0.6
2015-01-25,AEX,4.9
2015-01-25,AGS,0
2015-01-25,AKN,0
2015-01-25,ALB,0
2015-01-25,ALO,4.1
2015-01-25,AMA,0
2015-01-25,ANC,0
2015-01-25,APN,3.5
2015-01-25,ASE,0
2015-01-25,ATL,0
2015-01-25,ATW,0
2015-01-25,AUS,2.3
2015-01-25,AVL,0
2015-01-25,AVP,0
2015-01-25,AZO,3.3
2015-01-25,BDL,10.8
2015-01-25,BET,7.2
2015-01-25,BFL,0
2015-01-25,BGM,0
2015-01-25,BGR,0
2015-01-25,BHM,6.5
2015-01-25,BIL,1.7
2015-01-25,BIS,0
2015-01-25,BJI,0
2015-01-25,BLI,1.5
2015-01-25,BMI,0
2015-01-25,BNA,0
2015-01-25,BOI,0
2015-01-25,BOS,0.5
2015-01-25,BPT,1.8
2015-01-25,BQK,0
2015-01-25,BQN,0
2015-01-25,BRD,0
2015-01-25,BRO,1.1
2015-01-25,BRW,2.5
2015-01-25,BTM,0
2015-01-25,BTR,2.6
2015-01-25,BTV,0
2015-01-25,BUF,2.9
2015-01-25,BUR,0
2015-01-25,BWI,1.7
2015-01-25,BZN,0
2015-01-25,CAE,0
2015-01-25,CAK,0
2015-01-25,CDC,0
2015-01-25,CDV,0
2015-01-25,CEC,11.4
2015-01-25,CHA,6.3
2015-01-25,CHO,0
2015-01-25,CHS,0
2015-01-25,CID,5.3
2015-01-25,CIU,0.9
2015-01-25,CLD,0
2015-01-25,CLE,5.2
2015-01-25,CLL,8.2
2015-01-25,CLT,2.6
2015-01-25,CMH,5.4
2015-01-25,CMI,2.4
2015-01-25,CMX,0
2015-01-25,CNY,0
2015-01-25,COD,0
2015-01-25,COS,1.5
2015-01-25,COU,2.1
2015-01-25,CPR,0
2015-01-25,CRP,0
2015-01-25,CRW,8.6
2015-01-25,CSG,0
2015-01-25,CVG,8.4
2015-01-25,CWA,5.2
2015-01-25,DAB,0
2015-01-25,DAL,2.3
2015-01-25,DAY,0.9
2015-01-25,DBQ,0
2015-01-25,DCA,6.7
2015-01-25,DEN,8
2015-01-25,DFW,0
2015-01-25,DHN,4.4
2015-01-25,DIK,0.8
2015-01-25,DLG,2.1
2015-01-25,DLH,0
2015-01-25,DRO,0
2015-01-25,DSM,0
2015-01-25,DTW,3.4
2015-01-25,DVL,6
2015-01-25,EAU,2.6
2015-01-25,ECP,0
2015-01-25,EGE,1.2
2015-01-25,EKO,0
2015-01-25,ELM,0
2015-01-25,ELP,0.3
2015-01-25,ERI,0
2015-01-25,ESC,4.8
2015-01-25,EUG,0
2015-01-25,EVV,3.8
2015-01-25,EWN,6.1
2015-01-25,EWR,3.6
2015-01-25,EYW,0.8
2015-01-25,FAI,0
2015-01-25,FAR,1.8
2015-01-25,FAT,0
2015-01-25,FAY,0
2015-01-25,FCA,0
2015-01-25,FLG,0
2015-01-25,FLL,3.5
2015-01-25,FNT,4.8
2015-01-25,FSD,1.1
2015-01-25,FSM,0
2015-01-25,FWA,8.1
2015-01-25,GCC,0
2015-01-25,GCK,1.9
2015-01-25,GEG,0
2015-01-25,GFK,0.7
2015-01-25,GGG,4.2
2015-01-25,GJT,0
2015-01-25,GNV,6.6
2015-01-25,GPT,1.9
2015-01-25,GRB,0
2015-01-25,GRI,0
2015-01-25,GRK,0.5
2015-01-25,GRR,5.9
2015-01-25,GSO,0
2015-01-25,GSP,1.1
2015-01-25,GST,0
2015-01-25,GTF,3.6
2015-01-25,GTR,0
2015-01-25,GUC,0
2015-01-25,GUM,0
2015-01-25,HDN,2.2
2015-01-25,HIB,0
2015-01-25,HLN,0
2015-01-25,HNL,6.3
2015-01-25,HOB,5.1
2015-01-25,HOU,13.8
2015-01-25,HPN,0
2015-01-25,HRL,0
2015-01-25,HSV,3.9
2015-01-25,HYA,5.8
2015-01-25,HYS,0
2015-01-25,IAD,1.5
2015-01-25,IAG,2.8
2015-01-25,IAH,0.7
2015-01-25,ICT,0
2015-01-25,IDA,10.3
2015-01-25,ILG,0
2015-01-25,ILM,2.1
2015-01-25,IMT,0
2015-01-25,IND,1
2015-01-25,INL,0
2015-01-25,ISN,0
2015-01-25,ISP,0
2015-01-25,ITH,0
2015-01-25,ITO,0
2015-01-25,JAC,3.4
2015-01-25,JAN,0
2015-01-25,JAX,13.2
2015-01-25,JFK,0
2015-01-25,JLN,0
2015-01-25,JMS,1.2
2015-01-25,JNU,2.9
2015-01-25,KOA,0
2015-01-25,KTN,0
2015-01-25,LAN,0
2015-01-25,LAR,6
2015-01-25,LAS,0
2015-01-25,LAW,0
2015-01-25,LAX,2.4
2015-01-25,LBB,1.5
2015-01-25,LBE,0
2015-01-25,LCH,0
2015-01-25,LEX,1
2015-01-25,LFT,0.1
2015-01-25,LGA,0
2015-01-25,LGB,0
2015-01-25,LIH,0
2015-01-25,LIT,5.2
2015-01-25,LNK,3.1
2015-01-25,LRD,3.1
2015-01-25,LSE,0
2015-01-25,LWS,0
2015-01-25,MAF,0
2015-01-25,MBS,1.6
2015-01-25,MCI,2.2
2015-01-25,MCO,0
2015-01-25,MDT,2.7
2015-01-25,MDW,4.2
2015-01-25,MEI,0
2015-01-25,MEM,0
2015-01-25,MFE,0.5
2015-01-25,MFR,13
2015-01-25,MGM,4.3
2015-01-25,MHK,0
2015-01-25,MHT,1.2
2015-01-25,MIA,0
2015-01-25,MKE,0
2015-01-25,MKG,0
2015-01-25,MLB,0
2015-01-25,MLI,1.5
2015-01-25,MLU,2.8
2015-01-25,MMH,2.1
2015-01-25,MOB,2.4
2015-01-25,MOT,0.1
2015-01-25,MQT,1.4
2015-01-25,MRY,0.3
2015-01-25,MSN,0
2015-01-25,MSO,0
2015-01-25,MSP,0
2015-01-25,MSY,0
2015-01-25,MTJ,14.5
2015-01-25,MVY,0
2015-01-25,MYR,12
2015-01-25,OAJ,16.5
2015-01-25,OAK,0
2015-01-25,OGG,4.6
2015-01-25,OKC,1.5
2015-01-25,OMA,0.5
2015-01-25,OME,2.7
2015-01-25,ONT,0
2015-01-25,ORD,0
2015-01-25,ORF,0
2015-01-25,ORH,0
2015-01-25,OTH,0
2015-01-25,OTZ,0
2015-01-25,PAH,5.7
2015-01-25,PBG,4.9
2015-01-25,PBI,2.7
2015-01-25,PDX,3.9
2015-01-25,PHF,0
2015-01-25,PHL,0
2015-01-25,PHX,0
2015-01-25,PIA,0
2015-01-25,PIB,0
2015-01-25,PIH,0
2015-01-25,PIT,0
2015-01-25,PLN,0
2015-01-25,PNS,2.2
2015-01-25,PPG,0
2015-01-25,PSC,3.1
2015-01-25,PSE,0.5
2015-01-25,PSG,0
2015-01-25,PSP,0
2015-01-25,PUB,2.4
2015-01-25,PVD,10.9
2015-01-25,PWM,0.2
2015-01-25,RAP,0
2015-01-25,RDD,0
2015-01-25,RDM,11.7
2015-01-25,RDU,3.3
2015-01-25,RHI,1.5
2015-01-25,RIC,5.2
2015-01-25,RKS,0
2015-01-25,RNO,3.9
2015-01-25,ROA,2.7
2015-01-25,ROC,0
2015-01-25,ROW,0
2015-01-25,RST,8.1
2015-01-25,RSW,6.1
2015-01-25,SAF,0
2015-01-25,SAN,0.9
2015-01-25,SAT,0.6
2015-01-25,SAV,7.3
2015-01-25,SBA,0
2015-01-25,SBN,0
2015-01-25,SBP,0
2015-01-25,SCC,0
2015-01-25,SCE,0.7
2015-01-25,SDF,8.4
2015-01-25,SEA,0
2015-01-25,SFO,0
2015-01-25,SGF,2.7
2015-01-25,SGU,2.4
2015-01-25,SHV,4.8
2015-01-25,SIT,0
2015-01-25,SJC,4
2015-01-25,SJT,2.9
2015-01-25,SJU,3.3
2015-01-25,SLC,3
2015-01-25,SMF,3.5
2015-01-25,SMX,0
2015-01-25,SNA,0
2015-01-25,SPI,0
2015-01-25,SPS,0.4
2015-01-25,SRQ,1.8
2015-01-25,STC,1.3
2015-01-25,STL,0
2015-01-25,STT,2.8
2015-01-25,STX,0
2015-01-25,SUN,0
2015-01-25,SUX,0
2015-01-25,SWF,6.5
2015-01-25,SYR,2.5
2015-01-25,TLH,0.6
2015-01-25,TOL,0
2015-01-25,TPA,5.6
2015-01-25,TRI,0
2015-01-25,TTN,0
2015-01-25,TUL,0
2015-01-25,TUS,0
2015-01-25,TVC,0
2015-01-25,TWF,0
2015-01-25,TXK,0
2015-01-25,TYR,5.9
2015-01-25,TYS,6.3
2015-01-25,UST,0
2015-01-25,VEL,0
2015-01-25,VLD,0.7
2015-01-25,VPS,0
2015-01-25,WRG,0
2015-01-25,WYS,0
2015-01-25,XNA,0
2015-01-25,YAK,4.2
2015-01-25,YUM,6.5
2015-01-26,ABE,0
2015-01-26,ABI,0
2015-01-26,ABQ,8.1
2015-01-26,ABR,0
