SampleID	BarcodeSequence	LinkerPrimerSequence	Run	Ecosystem	Island	Lat	Lon	Collection_Date	F_Primer	R_Primer	Ecosys_Type	Host_Type	Host	InputFileName	Description
Mo073			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo073.fasta	FEF3_Mo073
Mo074			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo074.fasta	FEF3_Mo074
Mo075			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo075.fasta	FEF3_Mo075
Mo076			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo076.fasta	FEF3_Mo076
Mo077			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo077.fasta	FEF3_Mo077
Mo078			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo078.fasta	FEF3_Mo078
Mo079			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo079.fasta	FEF3_Mo079
Mo080			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo080.fasta	FEF3_Mo080
Mo081			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo081.fasta	FEF3_Mo081
Mo082			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo082.fasta	FEF3_Mo082
Mo083			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo083.fasta	FEF3_Mo083
Mo084			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo084.fasta	FEF3_Mo084
Mo085			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo085.fasta	FEF3_Mo085
Mo086			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo086.fasta	FEF3_Mo086
Mo088			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo088.fasta	FEF3_Mo088
Mo089			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo089.fasta	FEF3_Mo089
Mo090			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo090.fasta	FEF3_Mo090
Mo091			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo091.fasta	FEF3_Mo091
Negcont3			FEF3	Controls	NA				ITS1F	ITS2	Terrestrial			Negcont3.fasta	FEF3_Negcont3
Mo092			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo092.fasta	FEF3_Mo092
Mo093			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo093.fasta	FEF3_Mo093
Mo094			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo094.fasta	FEF3_Mo094
Mo096			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo096.fasta	FEF3_Mo096
Mo097			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo097.fasta	FEF3_Mo097
Mo098			FEF3	Plant_Endophyte	Molokai				ITS1F	ITS2	Terrestrial			Mo098.fasta	FEF3_Mo098
L1			FEF3	Plant_Endophyte	Lanai				ITS1F	ITS2	Terrestrial			L1.fasta	FEF3_L1
L2			FEF3	Plant_Endophyte	Lanai				ITS1F	ITS2	Terrestrial			L2.fasta	FEF3_L2
L3			FEF3	Plant_Endophyte	Lanai				ITS1F	ITS2	Terrestrial			L3.fasta	FEF3_L3
L4			FEF3	Plant_Endophyte	Lanai				ITS1F	ITS2	Terrestrial			L4.fasta	FEF3_L4
L6			FEF3	Plant_Endophyte	Lanai				ITS1F	ITS2	Terrestrial			L6.fasta	FEF3_L6
L7			FEF3	Plant_Endophyte	Lanai				ITS1F	ITS2	Terrestrial			L7.fasta	FEF3_L7
L8			FEF3	Plant_Endophyte	Lanai				ITS1F	ITS2	Terrestrial			L8.fasta	FEF3_L8
L9			FEF3	Plant_Endophyte	Lanai				ITS1F	ITS2	Terrestrial			L9.fasta	FEF3_L9
MC1			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MC1.fasta	FEF3_MC1
MC2			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MC2.fasta	FEF3_MC2
MC3			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MC3.fasta	FEF3_MC3
MC4			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MC4.fasta	FEF3_MC4
MC5			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MC5.fasta	FEF3_MC5
MC6			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MC6.fasta	FEF3_MC6
MC7			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MC7.fasta	FEF3_MC7
MC8			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MC8.fasta	FEF3_MC8
MC9			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MC9.fasta	FEF3_MC9
MC10			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MC10.fasta	FEF3_MC10
MC11			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MC11.fasta	FEF3_MC11
MC12A			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MC12A.fasta	FEF3_MC12A
MC12B			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MC12B.fasta	FEF3_MC12B
MC13			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MC13.fasta	FEF3_MC13
JWA323			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			JWA323.fasta	FEF3_JWA323
HL1			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			HL1.fasta	FEF3_HL1
HL2			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			HL2.fasta	FEF3_HL2
HL3			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			HL3.fasta	FEF3_HL3
HL4			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			HL4.fasta	FEF3_HL4
HL6			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			HL6.fasta	FEF3_HL6
HL7			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			HL7.fasta	FEF3_HL7
HL8			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			HL8.fasta	FEF3_HL8
HL9			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			HL9.fasta	FEF3_HL9
HL10			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			HL10.fasta	FEF3_HL10
HL11			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			HL11.fasta	FEF3_HL11
KAH1			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KAH1.fasta	FEF3_KAH1
KAH2			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KAH2.fasta	FEF3_KAH2
KAH3			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KAH3.fasta	FEF3_KAH3
KAH4			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KAH4.fasta	FEF3_KAH4
LAIE1			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			LAIE1.fasta	FEF3_LAIE1
LAIE2			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			LAIE2.fasta	FEF3_LAIE2
WS1			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			WS1.fasta	FEF3_WS1
WS2			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			WS2.fasta	FEF3_WS2
WS3			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			WS3.fasta	FEF3_WS3
WS4			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			WS4.fasta	FEF3_WS4
NS1			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			NS1.fasta	FEF3_NS1
NS2			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			NS2.fasta	FEF3_NS2
NS3			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			NS3.fasta	FEF3_NS3
NS4			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			NS4.fasta	FEF3_NS4
NS5			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			NS5.fasta	FEF3_NS5
NS6			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			NS6.fasta	FEF3_NS6
NS7			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			NS7.fasta	FEF3_NS7
PUPU1			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			PUPU1.fasta	FEF3_PUPU1
PUPU2			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			PUPU2.fasta	FEF3_PUPU2
PUPU3			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			PUPU3.fasta	FEF3_PUPU3
PUPU4			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			PUPU4.fasta	FEF3_PUPU4
KONA1			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KONA1.fasta	FEF3_KONA1
Negcont5			FEF3	Controls					ITS1F	ITS2	Terrestrial			Negcont5.fasta	FEF3_Negcont5
KONA2			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KONA2.fasta	FEF3_KONA2
KONA4			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KONA4.fasta	FEF3_KONA4
KONA5			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KONA5.fasta	FEF3_KONA5
KONA6			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KONA6.fasta	FEF3_KONA6
KONA7			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KONA7.fasta	FEF3_KONA7
KONA8			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KONA8.fasta	FEF3_KONA8
KONA9			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KONA9.fasta	FEF3_KONA9
KONA10			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KONA10.fasta	FEF3_KONA10
KONA11			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KONA11.fasta	FEF3_KONA11
KONA12			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KONA12.fasta	FEF3_KONA12
KONA13			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KONA13.fasta	FEF3_KONA13
KONA14			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KONA14.fasta	FEF3_KONA14
KONA15			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KONA15.fasta	FEF3_KONA15
KONA16			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KONA16.fasta	FEF3_KONA16
KONA17			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KONA17.fasta	FEF3_KONA17
BI169			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI169.fasta	FEF3_BI169
BI172			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI172.fasta	FEF3_BI172
BI173			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI173.fasta	FEF3_BI173
BI175			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI175.fasta	FEF3_BI175
BI176			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI176.fasta	FEF3_BI176
BI177			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI177.fasta	FEF3_BI177
BI178			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI178.fasta	FEF3_BI178
BI179			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI179.fasta	FEF3_BI179
BI180			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI180.fasta	FEF3_BI180
BI181			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI181.fasta	FEF3_BI181
BI183			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI183.fasta	FEF3_BI183
BI184			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI184.fasta	FEF3_BI184
BI185			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI185.fasta	FEF3_BI185
BI187			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI187.fasta	FEF3_BI187
BI188			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI188.fasta	FEF3_BI188
BI189			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI189.fasta	FEF3_BI189
BI191			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI191.fasta	FEF3_BI191
BI192			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI192.fasta	FEF3_BI192
BI193			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI193.fasta	FEF3_BI193
BI195			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI195.fasta	FEF3_BI195
BI196			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI196.fasta	FEF3_BI196
BI197			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI197.fasta	FEF3_BI197
BI198			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI198.fasta	FEF3_BI198
BI199			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI199.fasta	FEF3_BI199
BI200			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI200.fasta	FEF3_BI200
BI201			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			BI201.fasta	FEF3_BI201
LHL1			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			LHL1.fasta	FEF3_LHL1
LHL2			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			LHL2.fasta	FEF3_LHL2
LHL3			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			LHL3.fasta	FEF3_LHL3
LHL4			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			LHL4.fasta	FEF3_LHL4
LHL5			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			LHL5.fasta	FEF3_LHL5
LHL6			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			LHL6.fasta	FEF3_LHL6
LHL7			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			LHL7.fasta	FEF3_LHL7
LANI1			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			LANI1.fasta	FEF3_LANI1
LANI2			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			LANI2.fasta	FEF3_LANI2
LANI3			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			LANI3.fasta	FEF3_LANI3
LANI4			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			LANI4.fasta	FEF3_LANI4
LANI5			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			LANI5.fasta	FEF3_LANI5
LANI6			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			LANI6.fasta	FEF3_LANI6
LANI7			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			LANI7.fasta	FEF3_LANI7
MHL1			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MHL1.fasta	FEF3_MHL1
MHL2			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MHL2.fasta	FEF3_MHL2
MHL3			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MHL3.fasta	FEF3_MHL3
MHL4			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MHL4.fasta	FEF3_MHL4
MHL5			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MHL5.fasta	FEF3_MHL5
MHL6			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MHL6.fasta	FEF3_MHL6
MHL7			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			MHL7.fasta	FEF3_MHL7
KEA1			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KEA1.fasta	FEF3_KEA1
KEA2			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KEA2.fasta	FEF3_KEA2
KEA3			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KEA3.fasta	FEF3_KEA3
KEA4			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KEA4.fasta	FEF3_KEA4
KEA5			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KEA5.fasta	FEF3_KEA5
KEA6			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KEA6.fasta	FEF3_KEA6
KEA7			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KEA7.fasta	FEF3_KEA7
KEA8			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KEA8.fasta	FEF3_KEA8
KEA9			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KEA9.fasta	FEF3_KEA9
KEA11			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KEA11.fasta	FEF3_KEA11
KEA12			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KEA12.fasta	FEF3_KEA12
KEA13			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KEA13.fasta	FEF3_KEA13
KEA15			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KEA15.fasta	FEF3_KEA15
KAHALA1			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KAHALA1.fasta	FEF3_KAHALA1
KAHALA2			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			KAHALA2.fasta	FEF3_KAHALA2
JWA297KOKOHEAD			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			JWA297KOKOHEAD.fasta	FEF3_JWA297KOKOHEAD
JWA298KOKOHEAD			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			JWA298KOKOHEAD.fasta	FEF3_JWA298KOKOHEAD
JWA299KOKOHEAD			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			JWA299KOKOHEAD.fasta	FEF3_JWA299KOKOHEAD
JWA300KOKOHEAD			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			JWA300KOKOHEAD.fasta	FEF3_JWA300KOKOHEAD
JWA301KOKOHEAD			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			JWA301KOKOHEAD.fasta	FEF3_JWA301KOKOHEAD
JWA306LAIET			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			JWA306LAIET.fasta	FEF3_JWA306LAIET
JWA310LAIET			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			JWA310LAIET.fasta	FEF3_JWA310LAIET
POAR1			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POAR1.fasta	FEF3_POAR1
POAR2			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POAR2.fasta	FEF3_POAR2
POAR3			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POAR3.fasta	FEF3_POAR3
POAR4			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POAR4.fasta	FEF3_POAR4
POAR5			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POAR5.fasta	FEF3_POAR5
POAR6			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POAR6.fasta	FEF3_POAR6
POAR7			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POAR7.fasta	FEF3_POAR7
POAR8			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POAR8.fasta	FEF3_POAR8
POAR9			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POAR9.fasta	FEF3_POAR9
POAR10			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POAR10.fasta	FEF3_POAR10
POAR11			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POAR11.fasta	FEF3_POAR11
POAR12			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POAR12.fasta	FEF3_POAR12
POAR13			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POAR13.fasta	FEF3_POAR13
POAR14			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POAR14.fasta	FEF3_POAR14
POAR15			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POAR15.fasta	FEF3_POAR15
POA1			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POA1.fasta	FEF3_POA1
POA18			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POA18.fasta	FEF3_POA18
POA19			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POA19.fasta	FEF3_POA19
POA20			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POA20.fasta	FEF3_POA20
POA21			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POA21.fasta	FEF3_POA21
POA22			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POA22.fasta	FEF3_POA22
POA23			FEF3	Plant_Endophyte					ITS1F	ITS2	Terrestrial			POA23.fasta	FEF3_POA23
Negcont9			FEF3	Controls					ITS1F	ITS2	Terrestrial			Negcont9.fasta	FEF3_Negcont9
B1.Nhu			Nhu	Soil					ITS1F	ITS2	Terrestrial			B1_Nhu.fasta	Nhu_B1.Nhu
B2.Nhu			Nhu	Soil					ITS1F	ITS2	Terrestrial			B2_Nhu.fasta	Nhu_B2.Nhu
B3.Nhu			Nhu	Soil					ITS1F	ITS2	Terrestrial			B3_Nhu.fasta	Nhu_B3.Nhu
RS1.Nhu			Nhu	Soil					ITS1F	ITS2	Terrestrial			RS1_Nhu.fasta	Nhu_RS1.Nhu
RS2.Nhu			Nhu	Soil					ITS1F	ITS2	Terrestrial			RS2_Nhu.fasta	Nhu_RS2.Nhu
RS3.Nhu			Nhu	Soil					ITS1F	ITS2	Terrestrial			RS3_Nhu.fasta	Nhu_RS3.Nhu
S2.10			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-10.fasta	Peay_Vitousek_S2_10
S2.11A			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-11A.fasta	Peay_Vitousek_S2_11A
S2.11B			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-11B.fasta	Peay_Vitousek_S2_11B
S2.11S			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-11S.fasta	Peay_Vitousek_S2_11S
S2.11			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-11.fasta	Peay_Vitousek_S2_11
S2.12			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-12.fasta	Peay_Vitousek_S2_12
S2.13			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-13.fasta	Peay_Vitousek_S2_13
S2.14S			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-14S.fasta	Peay_Vitousek_S2_14S
S2.14			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-14.fasta	Peay_Vitousek_S2_14
S2.15S			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-15S.fasta	Peay_Vitousek_S2_15S
S2.15			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-15.fasta	Peay_Vitousek_S2_15
S2.16A			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-16A.fasta	Peay_Vitousek_S2_16A
S2.16B			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-16B.fasta	Peay_Vitousek_S2_16B
S2.16			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-16.fasta	Peay_Vitousek_S2_16
S2.17			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-17.fasta	Peay_Vitousek_S2_17
S2.18			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-18.fasta	Peay_Vitousek_S2_18
S2.19			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-19.fasta	Peay_Vitousek_S2_19
S2.1A			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-1A.fasta	Peay_Vitousek_S2_1A
S2.1B			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-1B.fasta	Peay_Vitousek_S2_1B
S2.1			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-1.fasta	Peay_Vitousek_S2_1
S2.20			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-20.fasta	Peay_Vitousek_S2_20
S2.21A			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-21A.fasta	Peay_Vitousek_S2_21A
S2.21B			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-21B.fasta	Peay_Vitousek_S2_21B
S2.21S			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-21S.fasta	Peay_Vitousek_S2_21S
S2.21			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-21.fasta	Peay_Vitousek_S2_21
S2.22			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-22.fasta	Peay_Vitousek_S2_22
S2.23			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-23.fasta	Peay_Vitousek_S2_23
S2.24			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-24.fasta	Peay_Vitousek_S2_24
S2.25			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-25.fasta	Peay_Vitousek_S2_25
S2.26A			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-26A.fasta	Peay_Vitousek_S2_26A
S2.26B			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-26B.fasta	Peay_Vitousek_S2_26B
S2.26			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-26.fasta	Peay_Vitousek_S2_26
S2.27			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-27.fasta	Peay_Vitousek_S2_27
S2.29			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-29.fasta	Peay_Vitousek_S2_29
S2.2B			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-2B.fasta	Peay_Vitousek_S2_2B
S2.2			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-2.fasta	Peay_Vitousek_S2_2
S2.30			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-30.fasta	Peay_Vitousek_S2_30
S2.31A			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-31A.fasta	Peay_Vitousek_S2_31A
S2.31B			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-31B.fasta	Peay_Vitousek_S2_31B
S2.31			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-31.fasta	Peay_Vitousek_S2_31
S2.32S			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-32S.fasta	Peay_Vitousek_S2_32S
S2.32			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-32.fasta	Peay_Vitousek_S2_32
S2.33S			Peay_Vitousek	Soil					ITS1F	ITS2	Terrestrial			S2-33S.fasta	Peay_Vitousek_S2_33S
