Family,Species_number,Species_name,English_name,Clutch_size,Egg_mass,Mating_System,mass,wing,tarsus,bill,tail,Gender
128,6579,Cossypha semirufa,Rueppell's Robin-Chat,NA,3.05,NA,NA,NA,NA,NA,NA,Unsexed
128,6580,Cossypha heuglini,White-browed Robin-Chat,NA,3.3,NA,NA,NA,NA,NA,NA,Unsexed
128,6581,Cossypha natalensis,Red-capped Robin-Chat,NA,3.38,NA,NA,NA,NA,NA,NA,Unsexed
128,6582,Cossypha dichroa,Chorister Robin-Chat,NA,4.13,NA,NA,NA,NA,NA,NA,Unsexed
128,6583,Cossypha heinrichi,White-headed Robin-Chat,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
128,6584,Cossypha niveicapilla,Snowy-crowned Robin-Chat,NA,3.2,NA,NA,NA,NA,NA,NA,Unsexed
128,6585,Cossypha albicapilla,White-crowned Robin-Chat,NA,4.48,NA,NA,NA,NA,NA,NA,Unsexed
128,6586,Xenocopsychus ansorgei,Angola Cave-Chat,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
128,6587,Cichladusa arquata,Collared Palm-Thrush,NA,3.45,NA,NA,NA,NA,NA,NA,Unsexed
128,6588,Cichladusa ruficauda,Rufous-tailed Palm-Thrush,NA,3.71,NA,NA,NA,NA,NA,NA,Unsexed
128,6589,Cichladusa guttata,Spotted Morning-Thrush,NA,2.72,NA,NA,NA,NA,NA,NA,Unsexed
128,6590,Cercotrichas leucosticta,Forest Scrub-Robin,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
128,6591,Cercotrichas quadrivirgata,Bearded Scrub-Robin,NA,2.46,NA,NA,NA,NA,NA,NA,Unsexed
128,6592,Cercotrichas barbata,Miombo Scrub-Robin,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
128,6593,Cercotrichas signata,Brown Scrub-Robin,NA,2.94,NA,38.2,NA,NA,NA,NA,Unsexed
128,6594,Cercotrichas hartlaubi,Brown-backed Scrub-Robin,NA,2.31,NA,NA,NA,NA,NA,NA,Unsexed
128,6595,Cercotrichas leucophrys,Red-backed Scrub-Robin,NA,2.77,NA,NA,NA,NA,NA,NA,Unsexed
128,6596,Cercotrichas galactotes,Rufous-tailed Scrub-Robin,3.31,3.2,NA,22.7,NA,NA,NA,NA,Unsexed
128,6597,Cercotrichas paena,Kalahari Scrub-Robin,NA,2.23,NA,19.7,NA,NA,NA,NA,Unsexed
128,6598,Cercotrichas coryphaeus,Karoo Scrub-Robin,NA,NA,NA,20.2,NA,NA,NA,NA,Unsexed
128,6599,Cercotrichas podobe,Black Scrub-Robin,NA,3.11,NA,NA,NA,NA,NA,NA,Unsexed
128,6600,Namibornis herero,Herero Chat,NA,NA,NA,27.25,NA,NA,NA,NA,Unsexed
128,6612,Phoenicurus erythronota,Rufous-backed Redstart,NA,1.85,NA,NA,NA,NA,NA,NA,Unsexed
128,6614,Phoenicurus ochruros,Black Redstart,4.9,2.12,NA,NA,NA,NA,NA,NA,Unsexed
128,6615,Phoenicurus phoenicurus,Common Redstart,6.16,1.9,4,NA,NA,NA,NA,NA,Unsexed
128,6619,Phoenicurus moussieri,Moussier's Redstart,4.2,1.9,NA,NA,NA,NA,NA,NA,Unsexed
128,6620,Phoenicurus erythrogaster,White-winged Redstart,4,2.9,NA,NA,NA,NA,NA,NA,Unsexed
128,6641,Saxicola rubetra,Whinchat,5.89,2.06,NA,NA,NA,NA,NA,NA,Unsexed
128,6644,Saxicola dacotiae,Canary Islands Chat,4,1.88,NA,NA,NA,NA,NA,NA,Unsexed
128,6645,Saxicola torquata,Common Stonechat,5.16,1.97,2,NA,NA,NA,NA,NA,Unsexed
128,6648,Saxicola caprata,Pied Bushchat,NA,2,2,NA,NA,NA,NA,NA,Unsexed
128,6652,Saxicola bifasciata,Buff-streaked Chat,NA,3.42,NA,NA,NA,NA,NA,NA,Unsexed
128,6653,Oenanthe leucopyga,White-tailed Wheatear,NA,3.23,NA,NA,NA,NA,NA,NA,Unsexed
128,6654,Oenanthe monacha,Hooded Wheatear,NA,2.6,NA,NA,NA,NA,NA,NA,Unsexed
128,6655,Oenanthe alboniger,Hume's Wheatear,3.9,3.25,NA,NA,NA,NA,NA,NA,Unsexed
128,6656,Oenanthe leucura,Black Wheatear,4.1,4.23,NA,NA,NA,NA,NA,NA,Unsexed
128,6657,Oenanthe monticola,Mountain Wheatear,NA,3.22,NA,32.8,NA,NA,NA,NA,Unsexed
128,6658,Oenanthe phillipsi,Somali Wheatear,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
128,6659,Oenanthe oenanthe,Northern Wheatear,6.15,2.67,3,NA,NA,NA,NA,NA,Unsexed
128,6660,Oenanthe lugens,Mourning Wheatear,4.2,2.63,NA,NA,NA,NA,NA,NA,Unsexed
128,6663,Oenanthe finschii,Finsch's Wheatear,5,3.08,NA,NA,NA,NA,NA,NA,Unsexed
128,6665,Oenanthe moesta,Red-rumped Wheatear,4.5,3.3,NA,NA,NA,NA,NA,NA,Unsexed
128,6666,Oenanthe hispanica,Black-eared Wheatear,5.29,2.4,NA,NA,NA,NA,NA,NA,Unsexed
128,6667,Oenanthe pleschanka,Pied Wheatear,5.28,2.43,NA,NA,NA,NA,NA,NA,Unsexed
128,6669,Oenanthe xanthoprymna,Rufous-tailed Wheatear,5,2.95,NA,NA,NA,NA,NA,NA,Unsexed
128,6670,Oenanthe deserti,Desert Wheatear,4.1,2.5,NA,NA,NA,NA,NA,NA,Unsexed
128,6671,Oenanthe pileata,Capped Wheatear,NA,3.92,NA,32.5,NA,NA,NA,NA,Unsexed
128,6672,Oenanthe isabellina,Isabelline Wheatear,6.19,3.04,NA,NA,NA,NA,NA,NA,Unsexed
128,6673,Oenanthe bottae,Botta's Wheatear,NA,NA,NA,19.6,NA,NA,NA,NA,Unsexed
128,6675,Cercomela sinuata,Sicklewing Chat,NA,2.46,NA,NA,NA,28,14.5,NA,Unsexed
128,6676,Cercomela schlegelii,Karoo Chat,NA,2.24,NA,NA,NA,NA,NA,NA,Unsexed
128,6677,Cercomela tractrac,Tractrac Chat,NA,2.46,NA,NA,NA,NA,NA,NA,Unsexed
128,6678,Cercomela familiaris,Familiar Chat,NA,3.15,NA,20.8,NA,NA,NA,NA,Unsexed
128,6679,Cercomela scotocerca,Brown-tailed Chat,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
128,6682,Cercomela melanura,Blackstart,3.5,2.26,NA,NA,NA,NA,NA,NA,Unsexed
128,6683,Cercomela sordida,Moorland Chat,NA,3.03,NA,21.5,NA,NA,NA,NA,Unsexed
128,6684,Myrmecocichla tholloni,Congo Moor-Chat,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
128,6685,Myrmecocichla aethiops,Northern Anteater-Chat,NA,5.09,NA,NA,NA,NA,NA,NA,Unsexed
128,6686,Myrmecocichla formicivora,Southern Anteater-Chat,NA,4.5,NA,42.2,NA,NA,NA,NA,Unsexed
128,6687,Myrmecocichla nigra,Sooty Chat,NA,3.59,NA,NA,NA,NA,NA,NA,Unsexed
128,6688,Myrmecocichla melaena,Rueppell's Chat,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
128,6689,Myrmecocichla albifrons,White-fronted Black-Chat,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
128,6690,Myrmecocichla arnotti,White-headed Black-Chat,NA,3.6,NA,NA,NA,NA,NA,NA,Unsexed
128,6691,Thamnolaea cinnamomeiventris,Mocking Cliff-Chat,NA,4.59,NA,47.7,NA,NA,NA,NA,Unsexed
128,6693,Thamnolaea semirufa,White-winged Cliff-Chat,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
128,6694,Pinarornis plumosus,Boulder Chat,NA,4.71,NA,NA,NA,NA,NA,NA,Unsexed
129,6715,Aplonis metallica,Metallic Starling,NA,5.9,2,64,NA,NA,NA,NA,Unsexed
129,6719,Poeoptera stuhlmanni,Stuhlmann's Starling,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
129,6720,Poeoptera kenricki,Kenrick's Starling,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
129,6721,Poeoptera lugubris,Narrow-tailed Starling,3,2.9,NA,NA,NA,NA,NA,NA,Unsexed
129,6722,Grafisia torquata,White-collared Starling,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
129,6723,Onychognathus walleri,Waller's Starling,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
129,6724,Onychognathus nabouroup,Pale-winged Starling,3.4,8.9,NA,NA,NA,NA,NA,NA,Unsexed
129,6725,Onychognathus tristramii,Tristram's Starling,3,5.6,NA,119,NA,NA,NA,NA,Unsexed
129,6726,Onychognathus morio,Red-winged Starling,3.1,9.4,NA,NA,NA,NA,NA,NA,Unsexed
129,6727,Onychognathus blythii,Somali Starling,4.5,9.6,NA,NA,NA,NA,NA,NA,Unsexed
129,6728,Onychognathus frater,Socotra Starling,NA,NA,NA,100,NA,NA,NA,NA,Unsexed
129,6729,Onychognathus fulgidus,Chestnut-winged Starling,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
129,6730,Onychognathus tenuirostris,Slender-billed Starling,3.1,8.1,NA,NA,NA,NA,NA,NA,Unsexed
129,6731,Onychognathus albirostris,White-billed Starling,4,7,NA,NA,NA,NA,NA,NA,Unsexed
129,6732,Onychognathus salvadorii,Bristle-crowned Starling,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
129,6733,Coccycolius iris,Iris Glossy-Starling,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
129,6734,Lamprotornis cupreocauda,Copper-tailed Glossy-Starling,3,NA,NA,NA,NA,NA,NA,NA,Unsexed
129,6735,Lamprotornis purpureiceps,Purple-headed Glossy-Starling,NA,4,NA,NA,NA,NA,NA,NA,Unsexed
129,6736,Lamprotornis corruscus,Black-bellied Glossy-Starling,2.9,4.9,NA,NA,NA,NA,NA,NA,Unsexed
129,6737,Lamprotornis purpureus,Purple Glossy-Starling,2.5,5.9,NA,119,NA,NA,NA,NA,Unsexed
129,6738,Lamprotornis nitens,Red-shouldered Glossy-Starling,2.8,6.1,NA,NA,NA,NA,NA,NA,Unsexed
129,6739,Lamprotornis chalcurus,Bronze-tailed Glossy-Starling,NA,4.1,NA,NA,NA,NA,NA,NA,Unsexed
129,6740,Lamprotornis chalybaeus,Greater Blue-eared Glossy-Starling,3.5,5.9,NA,NA,NA,NA,NA,NA,Unsexed
129,6741,Lamprotornis chloropterus,Lesser Blue-eared Glossy-Starling,4,5.1,NA,73.1,NA,NA,NA,NA,Unsexed
129,6743,Lamprotornis acuticaudus,Sharp-tailed Glossy-Starling,3,NA,NA,NA,NA,NA,NA,NA,Unsexed
129,6744,Lamprotornis splendidus,Splendid Glossy-Starling,2.5,7.7,NA,NA,NA,NA,NA,NA,Unsexed
129,6745,Lamprotornis ornatus,Principe Glossy-Starling,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
129,6746,Lamprotornis australis,Burchell's Glossy-Starling,3,7.9,NA,80,NA,NA,NA,NA,Unsexed
129,6747,Lamprotornis mevesii,Meves's Glossy-Starling,3.5,6.3,NA,NA,NA,NA,NA,NA,Unsexed
129,6748,Lamprotornis caudatus,Long-tailed Glossy-Starling,3.5,5.5,NA,121,NA,NA,NA,NA,Unsexed
129,6749,Lamprotornis purpuropterus,Rueppell's Glossy-Starling,2.5,6.2,NA,NA,NA,NA,NA,NA,Unsexed
129,6750,Lamprotornis superbus,Superb Starling,3.5,4.5,NA,NA,NA,NA,NA,NA,Unsexed
129,6751,Lamprotornis pulcher,Chestnut-bellied Starling,4,4.4,2,NA,NA,NA,NA,NA,Unsexed
129,6752,Lamprotornis shelleyi,Shelley's Starling,5,4.2,NA,NA,NA,NA,NA,NA,Unsexed
129,6753,Lamprotornis hildebrandti,Hildebrandt's Starling,3.5,4,NA,55.9,NA,NA,NA,NA,Unsexed
129,6754,Cinnyricinclus sharpii,Sharpe's Starling,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
129,6755,Cinnyricinclus femoralis,Abbott's Starling,NA,NA,NA,NA,100,NA,NA,NA,Unsexed
129,6756,Cinnyricinclus leucogaster,Violet-backed Starling,2.6,3.9,NA,NA,NA,NA,NA,NA,Unsexed
129,6757,Speculipastor bicolor,Magpie Starling,4,5.4,NA,NA,NA,NA,NA,NA,Unsexed
129,6758,Neocichla gutturalis,Babbling Starling,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
129,6759,Spreo fischeri,Fischer's Starling,NA,4.2,NA,46,NA,NA,NA,NA,Unsexed
129,6760,Spreo bicolor,African Pied Starling,4.2,7.2,NA,NA,NA,NA,NA,NA,Unsexed
129,6761,Spreo albicapillus,White-crowned Starling,4.5,6.3,NA,NA,NA,NA,NA,NA,Unsexed
129,6762,Cosmopsarus regius,Golden-breasted Starling,NA,4.7,NA,NA,NA,NA,NA,NA,Unsexed
129,6763,Cosmopsarus unicolor,Ashy Starling,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
129,6766,Creatophora cinerea,Wattled Starling,3.2,6.5,NA,NA,NA,28.5,22.5,66,Unsexed
129,6774,Sturnus sturninus,Purple-backed Starling,NA,4.2,NA,NA,NA,NA,NA,NA,Unsexed
129,6777,Sturnus roseus,Rosy Starling,5.52,6.6,2,NA,NA,NA,NA,NA,Unsexed
129,6778,Sturnus vulgaris,Common Starling,4.5,7,3,NA,NA,NA,NA,NA,Unsexed
129,6779,Sturnus unicolor,Spotless Starling,4,7.7,NA,NA,NA,NA,NA,NA,Unsexed
129,6786,Acridotheres tristis,Common Myna,4.5,7.1,2,137,NA,NA,NA,NA,Unsexed
129,6795,Mino dumontii,Yellow-faced Myna,NA,11.9,2,280,NA,NA,NA,NA,Unsexed
129,6807,Buphagus africanus,Yellow-billed Oxpecker,2.5,3.9,NA,NA,NA,NA,NA,NA,Unsexed
129,6808,Buphagus erythrorhynchus,Red-billed Oxpecker,2.7,4.1,NA,NA,NA,NA,NA,NA,Unsexed
129,6809,Dumetella carolinensis,Grey Catbird,3.68,3.8,2,35,NA,27.4,11,NA,Unsexed
129,6813,Mimus polyglottos,Northern Mockingbird,3.71,4.35,2,NA,NA,NA,NA,NA,Unsexed
129,6827,Oreoscoptes montanus,Sage Thrasher,3.66,4.18,NA,NA,NA,NA,NA,NA,Unsexed
129,6828,Toxostoma rufum,Brown Thrasher,3.45,5.4,2,NA,NA,NA,NA,NA,Unsexed
129,6829,Toxostoma longirostre,Long-billed Thrasher,3.73,5.45,NA,67.5,96.1,NA,25.8,NA,Unsexed
129,6830,Toxostoma guttatum,Cozumel Thrasher,NA,NA,2,52.8,NA,NA,NA,NA,Unsexed
129,6831,Toxostoma bendirei,Bendire's Thrasher,3.5,5,NA,62.2,NA,NA,NA,NA,Unsexed
129,6833,Toxostoma curvirostre,Curve-billed Thrasher,3.62,6,2,79.4,NA,NA,NA,NA,Unsexed
129,6835,Toxostoma lecontei,Le Conte's Thrasher,3.31,5.5,NA,NA,NA,NA,NA,NA,Unsexed
129,6836,Toxostoma redivivum,California Thrasher,3.09,6.3,NA,84.4,NA,NA,NA,NA,Unsexed
129,6837,Toxostoma crissale,Crissal Thrasher,2.53,NA,NA,62.7,NA,NA,NA,NA,Unsexed
130,6843,Sitta europaea,Wood Nuthatch,8.3,2.25,NA,NA,NA,NA,NA,NA,Unsexed
130,6849,Sitta pygmaea,Pygmy Nuthatch,7.08,1.1,2,10.6,NA,NA,NA,NA,Unsexed
130,6850,Sitta pusilla,Brown-headed Nuthatch,5.04,1.1,2,10.1,NA,NA,NA,NA,Unsexed
130,6851,Sitta whiteheadi,Corsican Nuthatch,6,1.47,NA,NA,NA,NA,NA,NA,Unsexed
130,6852,Sitta ledanti,Kabylie Nuthatch,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
130,6853,Sitta krueperi,Krueper's Nuthatch,5.5,1.45,NA,NA,NA,NA,NA,NA,Unsexed
130,6856,Sitta canadensis,Red-breasted Nuthatch,5.78,1.15,2,9.8,NA,NA,NA,NA,Unsexed
130,6858,Sitta carolinensis,White-breasted Nuthatch,7.3,1.95,2,21.1,NA,NA,NA,NA,Unsexed
130,6859,Sitta neumayer,Western Rock-Nuthatch,9,2.43,NA,NA,NA,NA,NA,NA,Unsexed
130,6860,Sitta tephronota,Eastern Rock-Nuthatch,6.5,2.77,NA,NA,84.8,NA,NA,NA,Unsexed
130,6867,Tichodroma muraria,Wallcreeper,4,2.33,NA,NA,NA,NA,NA,NA,Unsexed
131,6868,Certhia familiaris,Eurasian Tree-Creeper,5.5,1.14,NA,NA,NA,NA,NA,NA,Unsexed
131,6869,Certhia americana,American Tree-Creeper,5.38,NA,NA,8.4,NA,NA,NA,NA,Unsexed
131,6870,Certhia brachydactyla,Short-toed Tree-Creeper,5.2,1.16,NA,NA,NA,NA,NA,NA,Unsexed
131,6874,Salpornis spilonotus,Spotted Tree-Creeper,3,1.45,NA,16,NA,NA,NA,NA,Unsexed
131,6877,Campylorhynchus brunneicapillus,Cactus Wren,3.18,3.48,NA,38.9,NA,NA,NA,NA,Unsexed
131,6891,Salpinctes obsoletus,Rock Wren,5.34,2.14,NA,16.5,NA,NA,NA,NA,Unsexed
131,6892,Catherpes mexicanus,Canyon Wren,5.1,1.66,NA,NA,NA,NA,NA,NA,Unsexed
131,6896,Cistothorus platensis,Sedge Wren,7,1.44,4,NA,NA,NA,NA,NA,Unsexed
131,6899,Cistothorus palustris,Marsh Wren,5.04,1.25,4,11.9,NA,NA,NA,NA,Unsexed
131,6900,Thryomanes bewickii,Bewick's Wren,5.64,1.4,NA,9.9,NA,NA,NA,NA,Unsexed
131,6920,Thryothorus ludovicianus,Carolina Wren,4.67,2.25,2,20.3,NA,NA,NA,NA,Unsexed
131,6930,Troglodytes troglodytes,Winter Wren,5.61,1.32,3,NA,NA,NA,NA,NA,Unsexed
131,6931,Troglodytes aedon,House Wren,6.43,1.39,3,11.15,NA,NA,NA,NA,Unsexed
131,6944,Microcerculus marginatus,Southern Nightingale-Wren,NA,NA,NA,18.1,NA,NA,NA,NA,Unsexed
131,6947,Cyphorhinus phaeocephalus,Song Wren,NA,NA,NA,25,NA,NA,NA,NA,Unsexed
131,6950,Auriparus flaviceps,Verdin,3.33,0.98,2,8,NA,NA,NA,NA,Unsexed
131,6953,Ramphocaenus melanurus,Long-billed Gnatwren,NA,1.15,NA,10.4,NA,NA,NA,NA,Unsexed
131,6954,Polioptila caerulea,Blue-grey Gnatcatcher,4.43,0.98,2,NA,NA,NA,NA,NA,Unsexed
131,6955,Polioptila californica,California Gnatcatcher,3.7,0.98,NA,NA,NA,NA,NA,NA,Unsexed
131,6956,Polioptila melanura,Black-tailed Gnatcatcher,4.21,0.9,2,5.1,NA,NA,NA,NA,Unsexed
132,6965,Remiz pendulinus,Eurasian Penduline-Tit,7,0.95,NA,NA,NA,NA,NA,NA,Unsexed
132,6968,Anthoscopus punctifrons,Sennar Penduline-Tit,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
132,6969,Anthoscopus parvulus,Yellow Penduline-Tit,2,0.86,NA,NA,NA,NA,NA,NA,Unsexed
132,6970,Anthoscopus musculus,Mouse-colored Penduline-Tit,4,0.66,NA,NA,NA,NA,NA,NA,Unsexed
132,6971,Anthoscopus flavifrons,Forest Penduline-Tit,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
132,6972,Anthoscopus caroli,African Penduline-Tit,4.4,0.67,NA,NA,NA,NA,NA,NA,Unsexed
132,6974,Anthoscopus minutus,Southern Penduline-Tit,4.9,0.71,NA,7.5,NA,NA,NA,NA,Unsexed
132,6976,Pholidornis rushiae,Tit-hylia,2,0.73,NA,NA,NA,NA,NA,NA,Unsexed
132,6977,Parus palustris,Marsh Tit,8.5,1.24,NA,12,NA,NA,NA,NA,Unsexed
132,6978,Parus lugubris,Sombre Tit,7.13,1.68,NA,NA,NA,NA,NA,NA,Unsexed
132,6979,Parus montanus,Willow Tit,7.5,1.25,2,22,NA,NA,NA,NA,Unsexed
132,6980,Parus carolinensis,Carolina Chickadee,NA,1.02,2,10.86,NA,NA,NA,NA,Unsexed
132,6981,Parus atricapillus,Black-capped Chickadee,NA,1.16,2,12.65,NA,NA,NA,NA,Unsexed
132,6982,Parus gambeli,Mountain Chickadee,NA,1.23,2,12.011,NA,NA,NA,NA,Unsexed
132,6983,Parus sclateri,Mexican Chickadee,NA,0.9,2,NA,NA,NA,NA,NA,Unsexed
132,6986,Parus cinctus,Siberian Tit,8,1.38,NA,NA,NA,NA,NA,NA,Unsexed
132,6987,Parus hudsonicus,Boreal Chickadee,NA,1.2,2,9.8,NA,NA,NA,NA,Unsexed
132,6988,Parus rufescens,Chestnut-backed Chickadee,NA,1.16,NA,NA,NA,NA,NA,NA,Unsexed
132,6992,Parus ater,Coal Tit,5.7,1.04,2,9.1,NA,NA,NA,NA,Unsexed
132,6996,Parus cristatus,Crested Tit,6.5,1.31,NA,NA,NA,NA,NA,NA,Unsexed
132,6999,Parus leucomelas,White-winged Tit,3.5,2.01,NA,22.7,NA,NA,13.75,NA,Unsexed
132,7000,Parus niger,Black Tit,3.6,1.94,NA,NA,NA,19,NA,NA,Unsexed
132,7001,Parus albiventris,White-bellied Tit,4,NA,NA,NA,NA,NA,NA,NA,Unsexed
132,7002,Parus leuconotus,White-backed Tit,NA,NA,NA,16.7,NA,NA,NA,NA,Unsexed
132,7003,Parus funereus,Dusky Tit,3,1.9,NA,NA,NA,NA,NA,NA,Unsexed
132,7004,Parus rufiventris,Rufous-bellied Tit,3.5,1.78,NA,NA,NA,NA,NA,NA,Unsexed
132,7006,Parus fringillinus,Red-throated Tit,3,1.6,NA,NA,NA,NA,NA,NA,Unsexed
132,7007,Parus fasciiventer,Stripe-breasted Tit,3,NA,NA,NA,NA,NA,NA,NA,Unsexed
132,7008,Parus thruppi,Somali Tit,NA,NA,NA,12,NA,NA,NA,NA,Unsexed
132,7009,Parus griseiventris,Miombo Tit,4,1.72,NA,NA,NA,NA,NA,NA,Unsexed
132,7010,Parus cinerascens,Ashy Tit,4.6,NA,NA,NA,NA,NA,NA,NA,Unsexed
132,7011,Parus afer,Grey Tit,3.3,2,NA,20.2,NA,NA,NA,NA,Unsexed
132,7012,Parus major,Great Tit,7.5,1.68,2,19,NA,NA,NA,NA,Unsexed
132,7019,Parus caeruleus,Blue Tit,7,1.14,2,12.1,NA,NA,NA,NA,Unsexed
132,7020,Parus cyanus,Azure Tit,10,1.33,NA,NA,NA,NA,NA,NA,Unsexed
132,7024,Parus wollweberi,Bridled Titmouse,NA,1.32,2,10.4,66.3,16.4,NA,NA,Unsexed
132,7025,Parus inornatus,Plain Titmouse,NA,1.56,2,18.7,NA,NA,NA,NA,Unsexed
132,7026,Parus bicolor,Tufted Titmouse,NA,1.9,2,20.755,NA,NA,NA,NA,Unsexed
133,7030,Aegithalos caudatus,Long-tailed Tit,10,0.88,NA,8.1,NA,NA,NA,NA,Unsexed
133,7036,Psaltriparus minimus,Bushtit,6.3,0.72,NA,5.3,NA,NA,NA,NA,Unsexed
134,7038,Pseudochelidon eurystomina,African River-Martin,NA,NA,NA,NA,NA,15,NA,NA,Unsexed
134,7040,Tachycineta bicolor,Tree Swallow,5.46,1.76,3,20,NA,NA,NA,NA,Unsexed
134,7045,Tachycineta thalassina,Violet-green Swallow,4.4,1.68,NA,NA,NA,NA,NA,NA,Unsexed
134,7048,Phaeoprogne tapera,Brown-chested Martin,NA,3.24,2,35.4,NA,NA,NA,NA,Unsexed
134,7049,Progne subis,Purple Martin,4.68,3.9,3,50.5,NA,NA,NA,NA,Unsexed
134,7053,Progne chalybea,Grey-breasted Martin,NA,3.18,2,42,NA,NA,NA,NA,Unsexed
134,7056,Notiochelidon cyanoleuca,Blue-and-white Swallow,NA,NA,2,10.8,NA,NA,NA,NA,Unsexed
134,7063,Stelgidopteryx serripennis,Northern Rough-winged Swallow,6.11,NA,NA,NA,NA,NA,NA,NA,Unsexed
134,7067,Riparia riparia,Sand Martin,4.49,1.43,2,NA,NA,NA,NA,NA,Unsexed
134,7068,Riparia paludicola,Plain Martin,3.5,1.36,NA,NA,104,NA,NA,NA,Unsexed
134,7069,Riparia congica,Congo Martin,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
134,7070,Riparia cincta,Banded Martin,NA,2.79,NA,NA,NA,NA,NA,NA,Unsexed
134,7071,Phedina borbonica,Mascarene Martin,NA,2.5,NA,NA,NA,12.4,NA,NA,Unsexed
134,7072,Phedina brazzae,Brazza's Martin,NA,1.5,NA,NA,NA,NA,NA,NA,Unsexed
134,7073,Hirundo griseopyga,Grey-rumped Swallow,NA,1.4,NA,NA,NA,NA,NA,NA,Unsexed
134,7074,Hirundo rupestris,Eurasian Crag-Martin,NA,2.08,NA,NA,NA,NA,NA,NA,Unsexed
134,7076,Hirundo fuligula,Rock Martin,NA,2.17,NA,20.4,NA,NA,NA,NA,Unsexed
134,7078,Hirundo rustica,Barn Swallow,4.47,1.9,3,NA,NA,NA,NA,NA,Unsexed
134,7079,Hirundo lucida,Red-chested Swallow,NA,1.72,NA,NA,NA,NA,NA,NA,Unsexed
134,7080,Hirundo aethiopica,Ethiopian Swallow,NA,1.7,NA,13,NA,NA,NA,NA,Unsexed
134,7081,Hirundo angolensis,Angola Swallow,NA,1.78,NA,NA,NA,NA,NA,NA,Unsexed
134,7082,Hirundo albigularis,White-throated Swallow,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
134,7084,Hirundo tahitica,Pacific Swallow,NA,1.98,2,15,NA,NA,NA,NA,Unsexed
134,7085,Hirundo neoxena,Welcome Swallow,NA,NA,2,15,NA,NA,NA,NA,Unsexed
134,7086,Hirundo smithii,Wire-tailed Swallow,NA,1.6,NA,NA,NA,NA,NA,NA,Unsexed
134,7087,Hirundo nigrita,White-throated Blue Swallow,NA,1.73,NA,NA,NA,NA,NA,NA,Unsexed
134,7088,Hirundo nigrorufa,Black-and-rufous Swallow,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
134,7089,Hirundo atrocaerulea,Blue Swallow,NA,1.67,NA,NA,NA,NA,NA,NA,Unsexed
134,7090,Hirundo leucosoma,Pied-winged Swallow,NA,1.77,NA,NA,NA,NA,NA,NA,Unsexed
134,7091,Hirundo megaensis,White-tailed Swallow,NA,NA,NA,NA,NA,NA,NA,NA,Unsexed
134,7092,Hirundo dimidiata,Pearl-breasted Swallow,NA,1.4,NA,NA,NA,NA,NA,NA,Unsexed
134,7093,Hirundo cucullata,Greater Striped-Swallow,NA,2.45,NA,NA,NA,NA,NA,NA,Unsexed
134,7094,Hirundo abyssinica,Lesser Striped-Swallow,NA,2.03,NA,NA,112,NA,NA,NA,Unsexed
134,7095,Hirundo semirufa,Rufous-chested Swallow,NA,2.9,NA,NA,NA,NA,NA,NA,Unsexed
134,7096,Hirundo senegalensis,Mosque Swallow,NA,4,NA,NA,NA,NA,NA,NA,Unsexed
134,7097,Hirundo daurica,Red-rumped Swallow,4.13,2.17,NA,NA,NA,NA,NA,NA,Unsexed
134,7101,Hirundo preussi,Preuss's Swallow,NA,1.63,NA,NA,NA,11,NA,NA,Unsexed
134,7102,Hirundo rufigula,Red-throated Swallow,NA,NA,NA,NA,NA,12.7,8.3,NA,Unsexed
134,7103,Hirundo spilodera,South African Swallow,NA,2.2,NA,NA,NA,NA,NA,NA,Unsexed
134,7105,Hirundo pyrrhonota,Cliff Swallow,NA,2.1,2,NA,108.8,12.1,NA,NA,Unsexed
134,7106,Hirundo fulva,Cave Swallow,NA,1.96,NA,NA,NA,NA,NA,NA,Unsexed
134,7108,Hirundo nigricans,Tree Martin,NA,1.6,2,14.3,NA,NA,NA,NA,Unsexed
